id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,anio_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_demanda_max,fecha_demanda_max,promedio_horas,municipio_original
27,chocó,27099,bojayá (bellavista),27099000,bellavista (bojayá (bellavista) - chocó),2021,3,98984,31167,210.49,miércoles,2021-03-17 19:15:00,20.1,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099002,la loma de bojayá (bojayá (bellavista) - chocó),2021,3,11694,5310,57.6,domingo,2021-03-07 19:30:00,8.3,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099005,napipí (bojayá (bellavista) - chocó),2021,3,9823,3074,60.8,miércoles,2021-03-31 22:00:00,5.46,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099008,puerto conto (bojayá (bellavista) - choco),2021,3,10563,2695,72.0,sábado,2021-03-06 19:45:00,5.4,bojayá (bellavista)
27,chocó,27250,el litoral del san juan,27250000,santa genoveva de docordó (el litoral del san juan - chocó),2021,3,72058,37684,184.54,lunes,2021-03-08 22:15:00,17.7,el litoral del san juan
27,chocó,27372,juradó,27372000,juradó (juradó - chocó),2021,3,157427,75971,282.24,miércoles,2021-03-31 21:15:00,23.58,juradó
27,chocó,27425,medio atrato (beté),27425000,beté (medio atrato (beté) - chocó),2021,3,21814,11045,80.0,martes,2021-03-09 19:45:00,12.21,medio atrato (beté)
27,chocó,27495,nuquí,27495001,arusí (nuquí - choco),2021,3,11056,4850,48.0,martes,2021-03-30 18:30:00,9.09,nuquí
27,chocó,27495,nuquí,27495912,comunidad indígena de panguí - el yucal (nuquí - chocó),2021,3,3434,1048,11.24,lunes,2021-03-01 19:15:00,14.01,nuquí
27,chocó,27495,nuquí,27495000,nuquí (nuquí - chocó),2021,3,256445,83318,505.47,jueves,2021-03-18 20:00:00,23.59,nuquí
27,chocó,27495,nuquí,27495011,puerto jagua (nuquí - chocó),2021,3,961,507,4.66,domingo,2021-03-07 19:45:00,9.54,nuquí
27,chocó,27800,unguía,27800001,balboa (unguía - chocó),2021,3,18512,7623,88.29,jueves,2021-03-25 19:30:00,9.1,unguía
27,chocó,27800,unguía,27800005,titumate (unguía - chocó),2021,3,17379,5246,74.62,martes,2021-03-30 21:15:00,11.23,unguía
27,chocó,27800,unguía,27800000,unguía (unguía - chocó),2021,3,404312,149475,836.35,martes,2021-03-30 20:00:00,22.19,unguía
94,guainía,94343,barrancominas,94343000,barrancominas (barrancominas - guainía),2021,3,52973,19162,189.22,sábado,2021-03-20 18:30:00,11.45,barrancominas
94,guainía,94001,inírida,94001000,inírida (inírida - guainía),2021,3,1657553,563245,3110.8,martes,2021-03-02 15:15:00,23.54,inírida
95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2021,3,82981,30030,198.0,jueves,2021-03-04 20:30:00,19.14,miraflores
44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2021,3,31360,16391,223.92,martes,2021-03-02 19:00:00,6.47,uribia
47,magdalena,47189,ciénaga,47189018,palmor (ciénaga - magdalena),2021,3,92616,32632,164.86,miércoles,2021-03-10 18:45:00,23.37,ciénaga
50,meta,50325,mapiripán,50325000,mapiripán (mapiripán - meta),2021,3,152534,63496,313.28,viernes,2021-03-19 18:45:00,23.48,mapiripán
52,nariño,52250,el charco,52250023,bazán (el charco - nariño),2021,3,20658,11334,10.08,jueves,2021-03-18 20:15:00,8.12,el charco
52,nariño,52250,el charco,52250003,bolívar - san pedro (el charco - nariño),2021,3,4448,3343,21.22,miércoles,2021-03-31 19:45:00,8.0,el charco
52,nariño,52250,el charco,52250007,san josé del tapaje (el charco - nariño),2021,3,15776,2962,88.0,martes,2021-03-30 19:45:00,7.54,el charco
52,nariño,52520,francisco pizarro,52520013,san pedro del vino (francisco pizarro - nariño),2021,3,5512,2615,27.78,miércoles,2021-03-31 17:45:00,8.06,francisco pizarro
52,nariño,52390,la tola,52390005,aguacatal (la tola - nariño),2021,3,2216,516,11.92,miércoles,2021-03-24 19:00:00,7.05,la tola
52,nariño,52390,la tola,52390013,amárales (la tola - nariño),2021,3,10957,2796,66.98,sábado,2021-03-20 19:30:00,6.59,la tola
52,nariño,52390,la tola,52390003,la vigía de la mar (la tola - nariño),2021,3,6328,2314,31.08,viernes,2021-03-12 19:00:00,8.23,la tola
52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2021,3,3919,2648,37.12,miércoles,2021-03-17 19:00:00,5.37,la tola
52,nariño,52390,la tola,52390016,san pablo del mar (la tola - nariño),2021,3,5065,1278,31.65,viernes,2021-03-05 19:30:00,6.34,la tola
52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2021,3,2492,862,15.41,miércoles,2021-03-31 19:45:00,6.3,olaya herrera
52,nariño,52490,olaya herrera,52490008,san josé calabazal (olaya herrera - nariño),2021,3,3721,1606,42.07,viernes,2021-03-05 19:45:00,5.5,olaya herrera
52,nariño,52835,san andrés de tumaco,52835055,bocas de curay (tumaco - nariño),2021,3,9526,5024,60.0,domingo,2021-03-28 23:45:00,6.38,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835012,chajal (tumaco - nariño),2021,3,20571,6991,140.8,viernes,2021-03-12 19:30:00,6.0,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835016,pital de la costa (tumaco - nariño),2021,3,23858,13741,96.0,domingo,2021-03-15 00:30:00,10.44,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835212,pueblo nuevo (tablón salado) (tumaco - nariño),2021,3,4061,1434,17.28,viernes,2021-03-12 19:15:00,10.37,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835217,san juan de la costa (san andrés de tumaco - nariño),2021,3,2788,10220,137.6,miércoles,2021-03-31 19:00:00,9.04,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835091,santa rosa (tumaco - nariño),2021,3,4717,1636,35.97,sábado,2021-03-13 20:00:00,6.35,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835148,tablón dulce la pampa (tumaco - nariño),2021,3,2059,940,23.49,sábado,2021-03-20 19:00:00,3.36,san andrés de tumaco
52,nariño,52696,santa bárbara (iscuandé),52696014,la ensenada (santa bárbara (iscuandé) - nariño),2021,3,2743,2629,18.78,miércoles,2021-03-31 20:15:00,6.0,santa bárbara (iscuandé)
52,nariño,52696,santa bárbara (iscuandé),52696022,secadero (santa bárbara (iscuandé) - nariño),2021,3,2876,1933,12.72,miércoles,2021-03-31 19:00:00,9.11,santa bárbara (iscuandé)
86,putumayo,86573,puerto leguízamo,86573009,piñuña negro (puerto leguízamo - putumayo),2021,3,4475,2510,28.8,sábado,2021-03-27 21:30:00,7.02,puerto leguízamo
76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2021,3,56120,21235,294.98,miércoles,2021-03-31 20:00:00,7.38,buenaventura
76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2021,3,6065,2597,28.16,sábado,2021-03-27 23:30:00,8.27,buenaventura
97,vaupés,97161,carurú,97161000,carurú (carurú - vaupés),2021,3,19606,5039,74.45,martes,2021-03-16 18:30:00,12.19,carurú
97,vaupés,97001,mitú,97001000,mitú (mitú - vaupés),2021,3,1270436,382220,2717.27,lunes,2021-03-15 23:45:00,24.0,mitú
99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2021,3,308352,136167,640.2,jueves,2021-03-11 14:15:00,23.38,cumaribo
99,vichada,99524,la primavera,99524000,la primavera (la primavera - vichada),2021,3,363668,168862,787.56,jueves,2021-03-18 18:45:00,23.12,la primavera
99,vichada,99001,puerto carreño,99001002,casuarito (puerto carreño - vichada),2021,3,30702,11079,104.19,miércoles,2021-03-03 20:00:00,11.5,puerto carreño
99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2021,3,2573686,811894,4506.48,lunes,2021-03-08 14:30:00,24.0,puerto carreño
99,vichada,99624,santa rosalía,99624000,santa rosalía (santa rosalía - vichada),2021,3,132848,66274,341.71,jueves,2021-03-18 19:15:00,16.19,santa rosalía
91,amazonas,91001,leticia,91001000,leticia (leticia - amazonas),2021,4,3367001,1036987,6684.89,jueves,2021-04-08 14:15:00,24.0,leticia
91,amazonas,91540,puerto nariño,91540000,puerto nariño (puerto nariño - amazonas),2021,4,103983,36710,216.13,lunes,2021-04-12 19:00:00,24.0,puerto nariño
91,amazonas,91798,tarapacá (anm),91798000,tarapacá (tarapacá (anm) - amazonas),2021,4,22200,10205,84.64,lunes,2021-04-12 19:45:00,10.17,tarapacá (anm)
05,antioquia,05873,vigía del fuerte,05873002,vegáez (vigía del fuerte - antioquia),2021,4,3320,161,35.49,sábado,2021-04-24 19:00:00,4.39,vigía del fuerte
05,antioquia,05873,vigía del fuerte,05873000,vigía del fuerte (vigía del fuerte - antioquia),2021,4,93016,38286,313.98,miércoles,2021-04-07 14:00:00,11.43,vigía del fuerte
88,"archipiélago de san andrés, providencia y santa catalina",88001,san andrés,88001000,san andrés (san andrés - archipiélago de san andrés y providencia),2021,4,15813363,4574773,26943.19,martes,2021-04-20 15:30:00,24.0,san andrés
13,bolívar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolívar),2021,4,17858,9518,177.26,sábado,2021-04-03 00:00:00,5.27,cartagena de indias
13,bolívar,13001,cartagena de indias,13001037,isla múcura (cartagena de indias - bolívar),2021,4,6886,2794,20.32,viernes,2021-04-02 23:45:00,15.03,cartagena de indias
13,bolívar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolívar),2021,4,13114,4518,49.76,viernes,2021-04-16 21:30:00,10.52,cartagena de indias
18,caquetá,18150,cartagena del chairá,18150001,remolino del caguán (cartagena del chaira - caquetá),2021,4,15248,7141,82.97,sábado,2021-04-17 19:15:00,8.13,cartagena del chairá
18,caquetá,18753,san vicente del caguán,18753002,guacamayas (san vicente del caguán - caquetá),2021,4,11863,5017,41.06,viernes,2021-04-30 19:00:00,17.32,san vicente del caguán
18,caquetá,18753,san vicente del caguán,18753015,guayabal (san vicente del caguán - caquetá),2021,4,5789,3019,36.8,sábado,2021-04-24 18:45:00,6.54,san vicente del caguán
18,caquetá,18753,san vicente del caguán,18753009,puerto betania (san vicente del caguán - caquetá),2021,4,5149,2022,45.52,sábado,2021-04-24 20:00:00,5.26,san vicente del caguán
85,casanare,85430,trinidad,85430001,bocas del pauto (trinidad - casanare),2021,4,3573,2106,86.4,viernes,2021-04-30 18:15:00,1.44,trinidad
19,cauca,19318,guapi,19318008,limones (guapi - cauca),2021,4,8156,3213,37.08,jueves,2021-04-29 18:45:00,9.19,guapi
19,cauca,19318,guapi,19318013,san antonio de guajuí (guapi - cauca),2021,4,11498,3048,49.33,sábado,2021-04-10 19:30:00,9.35,guapi
19,cauca,19418,lópez (micay),19418024,betania - naya (lópez (micay) - cauca),2021,4,6286,2119,28.64,lunes,2021-04-26 16:15:00,8.5,lópez de micay
19,cauca,19418,lópez (micay),19418033,boca grande (lópez (micay) - cauca),2021,4,4639,1015,33.28,jueves,2021-04-22 19:30:00,5.39,lópez de micay
19,cauca,19418,lópez (micay),19418038,isla de gallo (lópez de micay - cauca),2021,4,4112,1482,26.18,sábado,2021-04-03 19:00:00,6.42,lópez de micay
19,cauca,19418,lópez (micay),19418009,noanamito (lópez de micay - cauca),2021,4,7568,2427,40.0,viernes,2021-04-30 19:45:00,8.1,lópez de micay
19,cauca,19418,lópez (micay),19418015,san isidro (lópez de micay - cauca),2021,4,915,326,6.34,martes,2021-04-21 00:45:00,6.06,lópez de micay
19,cauca,19418,lópez (micay),19418019,zaragoza (lopez de micay - cauca),2021,4,13407,5828,70.5,sábado,2021-04-03 20:00:00,9.32,lópez de micay
19,cauca,19809,timbiquí,19809014,chacón (timbiquí - cauca),2021,4,4119,987,28.08,viernes,2021-04-09 19:45:00,6.21,timbiquí
19,cauca,19809,timbiquí,19809010,comunidad de chete (timbiquí - cauca),2021,4,6299,2199,37.22,sábado,2021-04-10 19:15:00,6.51,timbiquí
19,cauca,19809,timbiquí,19809003,coteje (timbiquí - cauca),2021,4,7360,4125,35.0,jueves,2021-04-08 20:00:00,8.31,timbiquí
19,cauca,19809,timbiquí,19809026,los brazos (timbiquí - cauca),2021,4,8793,1608,49.2,sábado,2021-04-10 19:45:00,7.14,timbiquí
19,cauca,19809,timbiquí,19809023,puerto saija (timbiquí - cauca),2021,4,27027,9253,180.05,jueves,2021-04-08 18:30:00,6.08,timbiquí
19,cauca,19809,timbiquí,19809007,san josé (timbiquí - cauca),2021,4,8109,5114,45.34,sábado,2021-04-10 20:00:00,7.21,timbiquí
19,cauca,19809,timbiquí,19809008,santa maría (timbiquí - cauca),2021,4,15984,6527,77.38,jueves,2021-04-01 19:30:00,9.12,timbiquí
27,chocó,27006,acandí,27006000,acandí (acandí - chocó),2021,4,556658,220397,1036.64,jueves,2021-04-22 19:45:00,22.21,acandí
27,chocó,27006,acandí,27006003,capurganá (acandí - choco),2021,4,303988,112821,902.18,jueves,2021-04-01 22:15:00,19.41,acandí
27,chocó,27006,acandí,27006007,san francisco (acandí - chocó),2021,4,21655,7659,131.71,jueves,2021-04-01 19:15:00,7.5,acandí
27,chocó,27025,alto baudó (pie de pato),27025000,ciudad baudó - pie de pato (alto baudó - chocó),2021,4,46655,13827,113.34,jueves,2021-04-16 00:00:00,23.58,alto baudó (pie de pato)
27,chocó,27075,bahía solano (mutis),27075000,ciudad mutis (bahía solano - chocó),2021,4,634355,230615,1246.52,lunes,2021-04-19 19:30:00,23.5,bahía solano (mutis)
27,chocó,27075,bahía solano (mutis),27075001,cupica (bahía solano - chocó),2021,4,63113,23464,172.1,jueves,2021-04-29 19:30:00,23.17,bahía solano (mutis)
27,chocó,27075,bahía solano (mutis),27075002,el valle (bahía solano - chocó),2021,4,147693,65713,323.4,jueves,2021-04-01 19:15:00,23.3,bahía solano (mutis)
27,chocó,27077,bajo baudó (pizarro),27077905,buenavista (bajo baudó (pizarro) - chocó),2021,4,5813,1022,22.82,miércoles,2021-04-21 19:45:00,10.6,bajo baudó (pizarro)
27,chocó,27077,bajo baudó (pizarro),27077000,pizarro (bajo baudó (pizarro) - chocó),2021,4,199840,95308,394.42,jueves,2021-04-29 19:30:00,24.0,bajo baudó (pizarro)
27,chocó,27099,bojayá (bellavista),27099000,bellavista (bojayá (bellavista) - chocó),2021,4,98307,13956,219.78,jueves,2021-04-29 19:45:00,19.59,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099002,la loma de bojayá (bojayá (bellavista) - chocó),2021,4,12049,5517,60.8,martes,2021-04-20 19:00:00,9.12,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099005,napipí (bojayá (bellavista) - chocó),2021,4,11723,3565,64.0,jueves,2021-04-29 18:45:00,7.14,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099008,puerto conto (bojayá (bellavista) - choco),2021,4,11317,2854,69.6,miércoles,2021-04-14 19:30:00,6.24,bojayá (bellavista)
27,chocó,27250,el litoral del san juan,27250000,santa genoveva de docordó (el litoral del san juan - chocó),2021,4,66994,36181,172.79,miércoles,2021-04-14 13:00:00,16.48,el litoral del san juan
27,chocó,27372,juradó,27372000,juradó (juradó - chocó),2021,4,154670,71127,302.88,miércoles,2021-04-28 19:30:00,23.57,juradó
27,chocó,27425,medio atrato (beté),27425000,beté (medio atrato (beté) - chocó),2021,4,21552,10592,80.0,jueves,2021-04-22 19:15:00,12.42,medio atrato (beté)
27,chocó,27495,nuquí,27495001,arusí (nuquí - choco),2021,4,11045,4619,48.0,martes,2021-04-13 20:30:00,9.48,nuquí
27,chocó,27495,nuquí,27495912,comunidad indígena de panguí - el yucal (nuquí - chocó),2021,4,3300,1400,11.23,jueves,2021-04-29 18:00:00,20.02,nuquí
27,chocó,27495,nuquí,27495000,nuquí (nuquí - chocó),2021,4,247974,80087,480.48,jueves,2021-04-22 19:45:00,24.0,nuquí
27,chocó,27495,nuquí,27495011,puerto jagua (nuquí - chocó),2021,4,794,1653,6.74,viernes,2021-04-16 20:45:00,7.29,nuquí
27,chocó,27800,unguía,27800001,balboa (unguía - chocó),2021,4,20040,8148,84.22,sábado,2021-04-24 20:00:00,9.59,unguía
27,chocó,27800,unguía,27800005,titumate (unguía - chocó),2021,4,15783,4726,79.29,jueves,2021-04-29 19:30:00,9.09,unguía
27,chocó,27800,unguía,27800000,unguía (unguía - chocó),2021,4,402583,143376,873.84,jueves,2021-04-22 20:30:00,22.11,unguía
94,guainía,94343,barrancominas,94343000,barrancominas (barrancominas - guainía),2021,4,57209,20041,188.72,jueves,2021-04-22 19:00:00,13.3,barrancominas
94,guainía,94001,inírida,94001000,inírida (inírida - guainía),2021,4,1551312,521989,3218.16,jueves,2021-04-22 14:30:00,23.57,inírida
95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2021,4,78950,28189,186.56,miércoles,2021-04-21 18:30:00,19.15,miraflores
44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2021,4,35845,17755,232.08,lunes,2021-04-26 19:45:00,7.56,uribia
47,magdalena,47189,ciénaga,47189018,palmor (ciénaga - magdalena),2021,4,77550,27680,164.03,jueves,2021-04-29 20:30:00,22.32,ciénaga
50,meta,50325,mapiripán,50325000,mapiripán (mapiripán - meta),2021,4,149555,61921,322.52,viernes,2021-04-23 19:00:00,23.47,mapiripán
52,nariño,52250,el charco,52250023,bazán (el charco - nariño),2021,4,19102,10249,100.8,sábado,2021-04-17 20:45:00,8.0,el charco
52,nariño,52250,el charco,52250003,bolívar - san pedro (el charco - nariño),2021,4,4182,3196,22.72,viernes,2021-04-16 16:00:00,7.26,el charco
52,nariño,52250,el charco,52250007,san josé del tapaje (el charco - nariño),2021,4,15392,3048,80.0,viernes,2021-04-30 20:15:00,7.54,el charco
52,nariño,52520,francisco pizarro,52520013,san pedro del vino (francisco pizarro - nariño),2021,4,5481,2631,27.62,jueves,2021-04-02 00:30:00,8.28,francisco pizarro
52,nariño,52390,la tola,52390005,aguacatal (la tola - nariño),2021,4,2401,553,15.98,domingo,2021-04-25 19:00:00,8.0,la tola
52,nariño,52390,la tola,52390013,amárales (la tola - nariño),2021,4,8736,2378,65.66,lunes,2021-04-26 19:45:00,5.43,la tola
52,nariño,52390,la tola,52390003,la vigía de la mar (la tola - nariño),2021,4,5686,2200,29.48,miércoles,2021-04-07 18:30:00,8.19,la tola
52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2021,4,3425,1531,33.82,jueves,2021-04-29 19:15:00,5.22,la tola
52,nariño,52390,la tola,52390016,san pablo del mar (la tola - nariño),2021,4,4886,1294,28.99,lunes,2021-04-05 17:00:00,6.42,la tola
52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2021,4,1427,404,15.02,jueves,2021-04-01 19:45:00,3.36,olaya herrera
52,nariño,52835,san andrés de tumaco,52835012,chajal (tumaco - nariño),2021,4,10669,3619,137.63,martes,2021-04-13 20:00:00,4.16,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835016,pital de la costa (tumaco - nariño),2021,4,19894,11383,92.0,sábado,2021-04-17 20:00:00,9.21,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835212,pueblo nuevo (tablón salado) (tumaco - nariño),2021,4,3288,1207,23.39,domingo,2021-04-04 21:30:00,9.2,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835217,san juan de la costa (san andrés de tumaco - nariño),2021,4,16922,6309,140.8,viernes,2021-04-02 19:15:00,5.48,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835091,santa rosa (tumaco - nariño),2021,4,4055,1514,56.77,miércoles,2021-04-14 18:45:00,6.12,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835148,tablón dulce la pampa (tumaco - nariño),2021,4,939,437,23.46,sábado,2021-04-10 19:30:00,3.0,san andrés de tumaco
52,nariño,52696,santa bárbara (iscuandé),52696014,la ensenada (santa bárbara (iscuandé) - nariño),2021,4,3095,2903,20.13,jueves,2021-04-22 19:30:00,6.12,santa bárbara (iscuandé)
52,nariño,52696,santa bárbara (iscuandé),52696022,secadero (santa bárbara (iscuandé) - nariño),2021,4,2761,1792,12.72,lunes,2021-04-12 18:15:00,9.12,santa bárbara (iscuandé)
86,putumayo,86573,puerto leguízamo,86573009,piñuña negro (puerto leguízamo - putumayo),2021,4,4159,2224,28.8,sábado,2021-04-24 20:00:00,6.57,puerto leguízamo
76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2021,4,30937,10601,285.12,viernes,2021-04-09 19:45:00,4.39,buenaventura
76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2021,4,5733,2769,28.8,lunes,2021-04-12 23:45:00,8.16,buenaventura
97,vaupés,97161,carurú,97161000,carurú (carurú - vaupés),2021,4,20059,5339,79.99,jueves,2021-04-22 18:30:00,12.37,carurú
97,vaupés,97001,mitú,97001000,mitú (mitú - vaupés),2021,4,927609,280657,2590.39,miércoles,2021-04-07 23:30:00,22.48,mitú
97,vaupés,97666,taraira,97666000,taraira (taraira - vaupés),2021,4,28140,8763,105.51,viernes,2021-04-09 19:00:00,11.17,taraira
99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2021,4,303736,133946,687.28,viernes,2021-04-23 14:30:00,23.57,cumaribo
99,vichada,99524,la primavera,99524000,la primavera (la primavera - vichada),2021,4,335720,156561,689.36,viernes,2021-04-23 19:15:00,23.22,la primavera
99,vichada,99001,puerto carreño,99001002,casuarito (puerto carreño - vichada),2021,4,28829,10675,111.06,jueves,2021-04-22 18:45:00,11.3,puerto carreño
99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2021,4,2401457,794934,4685.12,viernes,2021-04-23 14:15:00,24.0,puerto carreño
99,vichada,99624,santa rosalía,99624000,santa rosalía (santa rosalía - vichada),2021,4,128741,63352,366.14,sábado,2021-04-24 19:30:00,16.12,santa rosalía
91,amazonas,91001,leticia,91001000,leticia (leticia - amazonas),2021,5,3349573,1068525,6642.57,viernes,2021-05-21 14:45:00,24.0,leticia
91,amazonas,91540,puerto nariño,91540000,puerto nariño (puerto nariño - amazonas),2021,5,104516,36339,210.32,miércoles,2021-05-05 19:15:00,24.0,puerto nariño
91,amazonas,91798,tarapacá (anm),91798000,tarapacá (tarapacá (anm) - amazonas),2021,5,24043,10115,90.62,sábado,2021-05-29 19:15:00,10.22,tarapacá (anm)
05,antioquia,05873,vigía del fuerte,05873002,vegáez (vigía del fuerte - antioquia),2021,5,3997,294,35.17,miércoles,2021-05-19 19:00:00,5.18,vigía del fuerte
05,antioquia,05873,vigía del fuerte,05873000,vigía del fuerte (vigía del fuerte - antioquia),2021,5,84101,36704,313.28,sábado,2021-05-30 00:00:00,9.49,vigía del fuerte
88,"archipiélago de san andrés, providencia y santa catalina",88001,san andrés,88001000,san andrés (san andrés - archipiélago de san andrés y providencia),2021,5,16801471,4795680,28744.52,viernes,2021-05-21 15:15:00,24.0,san andrés
13,bolívar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolívar),2021,5,15612,8376,142.5,domingo,2021-05-16 14:30:00,4.34,cartagena de indias
13,bolívar,13001,cartagena de indias,13001037,isla múcura (cartagena de indias - bolívar),2021,5,6065,2500,21.47,viernes,2021-05-07 13:45:00,14.58,cartagena de indias
13,bolívar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolívar),2021,5,17415,5974,48.83,miércoles,2021-05-05 21:15:00,14.57,cartagena de indias
18,caquetá,18150,cartagena del chairá,18150001,remolino del caguán (cartagena del chaira - caquetá),2021,5,11337,4771,87.79,sábado,2021-05-22 18:45:00,5.18,cartagena del chairá
18,caquetá,18753,san vicente del caguán,18753002,guacamayas (san vicente del caguán - caquetá),2021,5,9170,3448,37.61,domingo,2021-05-30 19:00:00,16.22,san vicente del caguán
18,caquetá,18753,san vicente del caguán,18753015,guayabal (san vicente del caguán - caquetá),2021,5,5112,2627,36.56,domingo,2021-05-03 00:30:00,5.51,san vicente del caguán
18,caquetá,18753,san vicente del caguán,18753009,puerto betania (san vicente del caguán - caquetá),2021,5,4216,1582,43.08,jueves,2021-05-27 18:45:00,4.0,san vicente del caguán
85,casanare,85430,trinidad,85430001,bocas del pauto (trinidad - casanare),2021,5,9060,5273,90.56,sábado,2021-05-15 18:45:00,4.11,trinidad
19,cauca,19318,guapi,19318008,limones (guapi - cauca),2021,5,8690,3527,36.14,lunes,2021-05-24 18:45:00,9.45,guapi
19,cauca,19318,guapi,19318013,san antonio de guajuí (guapi - cauca),2021,5,11115,4889,49.16,viernes,2021-05-21 19:15:00,9.14,guapi
19,cauca,19418,lópez (micay),19418024,betania - naya (lópez (micay) - cauca),2021,5,6403,2197,29.68,lunes,2021-05-24 17:30:00,8.47,lópez de micay
19,cauca,19418,lópez (micay),19418033,boca grande (lópez (micay) - cauca),2021,5,4509,983,30.56,viernes,2021-05-07 19:30:00,5.43,lópez de micay
19,cauca,19418,lópez (micay),19418038,isla de gallo (lópez de micay - cauca),2021,5,4218,1715,25.41,viernes,2021-05-07 18:30:00,7.01,lópez de micay
19,cauca,19418,lópez (micay),19418009,noanamito (lópez de micay - cauca),2021,5,4597,1396,40.0,martes,2021-05-25 15:45:00,4.52,lópez de micay
19,cauca,19418,lópez (micay),19418015,san isidro (lópez de micay - cauca),2021,5,948,347,6.18,lunes,2021-05-31 17:30:00,6.4,lópez de micay
19,cauca,19418,lópez (micay),19418019,zaragoza (lopez de micay - cauca),2021,5,12556,5553,64.16,sábado,2021-05-01 19:15:00,9.0,lópez de micay
19,cauca,19809,timbiquí,19809014,chacón (timbiquí - cauca),2021,5,4445,1298,34.14,sábado,2021-05-01 20:00:00,6.24,timbiquí
19,cauca,19809,timbiquí,19809010,comunidad de chete (timbiquí - cauca),2021,5,4190,1471,36.77,viernes,2021-05-07 20:00:00,4.27,timbiquí
19,cauca,19809,timbiquí,19809003,coteje (timbiquí - cauca),2021,5,6930,4043,34.0,jueves,2021-05-27 19:15:00,7.45,timbiquí
19,cauca,19809,timbiquí,19809026,los brazos (timbiquí - cauca),2021,5,4910,900,45.62,jueves,2021-05-13 19:15:00,4.06,timbiquí
19,cauca,19809,timbiquí,19809023,puerto saija (timbiquí - cauca),2021,5,15238,5047,171.78,viernes,2021-05-07 19:00:00,3.21,timbiquí
19,cauca,19809,timbiquí,19809007,san josé (timbiquí - cauca),2021,5,7549,4853,41.16,martes,2021-05-11 18:30:00,7.06,timbiquí
19,cauca,19809,timbiquí,19809008,santa maría (timbiquí - cauca),2021,5,14585,5922,69.95,viernes,2021-05-28 19:00:00,8.19,timbiquí
27,chocó,27006,acandí,27006000,acandí (acandí - chocó),2021,5,604750,232018,1053.89,miércoles,2021-05-05 19:00:00,23.31,acandí
27,chocó,27006,acandí,27006003,capurganá (acandí - choco),2021,5,268997,100681,645.92,viernes,2021-05-14 21:45:00,17.03,acandí
27,chocó,27006,acandí,27006007,san francisco (acandí - chocó),2021,5,21171,7639,108.77,sábado,2021-05-15 18:45:00,7.57,acandí
27,chocó,27025,alto baudó (pie de pato),27025000,ciudad baudó - pie de pato (alto baudó - chocó),2021,5,47415,14585,118.01,martes,2021-05-12 00:00:00,23.42,alto baudó (pie de pato)
27,chocó,27075,bahía solano (mutis),27075000,ciudad mutis (bahía solano - chocó),2021,5,687123,252377,1259.72,miércoles,2021-05-26 19:30:00,23.54,bahía solano (mutis)
27,chocó,27075,bahía solano (mutis),27075001,cupica (bahía solano - chocó),2021,5,65489,23692,142.33,lunes,2021-05-24 19:15:00,23.11,bahía solano (mutis)
